Stkcd,target,year_1,year_2,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127,dataset
600600,0.0,2015,2016,0.9640276,-1.2286199e-23,0.0,0.0,-3.6643895e-12,0.0,-6.634518e-24,-2.4195551000000002e-32,7.720606e-31,-8.082956e-11,-2.7943918e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-4.3976762e-38,-2.4307015e-10,4.646365e-28,-6.07319e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,6.857042e-20,3.4169108000000004e-38,3.0349203000000005e-22,0.0,-4.60067e-11,1.4713487e-08,8.528018e-12,-1.3130421e-24,6.3353835e-19,-5.1131144000000004e-24,-2.5466493000000002e-26,0.0,1.1124349e-08,0.0,0.0,1.6305197e-26,0.0,-1.0770005000000001e-26,0.7615942,-2.151099e-09,0.0,0.9640276,7.853589e-13,-0.7615942,1.4211665e-09,0.0,0.0060002664,0.0,0.0,-1.698296e-09,-1.819642e-24,0.0,1.1492282e-27,-7.384776499999999e-37,0.7615942,-0.0,0.0,2.7340504e-15,1.0752944000000001e-16,0.0,8.2937957e-10,0.0,2.788759e-37,0.0,0.0,-0.0,-1.3456665e-14,-0.7615942,-0.9640276,-2.1690551000000002e-32,0.0,-0.7615942,2.8222257e-12,0.0,0.0,-8.210332e-31,0.0,0.9640276,-0.0,-6.4102937e-12,1.3201117e-34,0.0,-0.9640276,0.0,-0.0,-4.3353665e-27,9.40375e-21,0.0,1.699998e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-3.2333347000000004e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,4.9818697e-31,3.010357e-17,-0.0,0.0,-6.166062999999999e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600600,0.0,2016,2017,0.9640276,-8.6363135e-24,0.0,0.0,-3.7283098e-12,0.0,-7.50468e-24,-1.7512507e-32,6.970357e-31,-9.123269e-11,-2.8556218e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-4.04401e-38,-2.4348962e-10,4.5678085000000005e-28,-5.460277e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,6.4354264e-20,3.6621624000000005e-38,2.6413752000000004e-22,0.0,-4.6158178e-11,1.5983494e-08,8.536782e-12,-1.2295011000000001e-24,5.2904895e-19,-4.5886315e-24,-2.2976098e-26,0.0,1.153691e-08,0.0,0.0,1.5387125e-26,0.0,-9.332191e-27,0.7615942,-2.094179e-09,0.0,0.9640276,7.605234e-13,-0.7615942,1.4903245e-09,0.0,-0.020471666,0.0,0.0,-1.7603391e-09,-1.5843314e-24,0.0,9.663048e-28,-6.719299699999999e-37,0.7615942,-0.0,0.0,2.47097e-15,1.0264916e-16,0.0,8.621157e-10,0.0,2.2305546e-37,0.0,0.0,-0.0,-1.15216894e-14,-0.7615942,-0.9640276,-2.2292436000000003e-32,0.0,-0.7615942,2.7518161e-12,0.0,0.0,-7.033607e-31,0.0,0.9640276,-0.0,-6.288488e-12,1.4085579e-34,0.0,-0.9640276,0.0,-0.0,-3.884426e-27,9.724065e-21,0.0,1.3658355000000001e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-3.2602507000000004e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,4.526089e-31,3.068233e-17,-0.0,0.0,-7.0263407e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600642,0.0,2010,2011,0.9640276,-2.1187064e-23,0.0,0.0,-2.5847753e-12,0.0,-3.3360423e-24,-4.7759042000000005e-32,8.252598e-31,-4.7257327e-11,-4.3073846000000003e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-2.5676e-37,-8.439452e-10,9.82357e-28,-1.4447549e-37,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,1.1928167999999998e-19,1.7195011000000002e-38,6.304647500000001e-22,0.0,-4.059276e-11,8.29669e-09,1.42699194e-11,-1.4243345e-24,1.0386256e-18,-1.8642445999999998e-23,-4.6078515e-26,0.0,1.2270346e-08,0.0,0.0,4.2086136e-26,0.0,-2.0754106e-26,0.7615942,-1.0863609e-09,0.0,0.9640276,1.49215e-12,-0.7615942,7.0070527e-10,0.0,-0.01581946,0.0,0.0,-1.1863187e-09,-2.5102223e-24,0.0,1.7187322e-27,-1.0731678e-36,0.7615942,-0.0,0.0,2.7452118e-15,4.9579410000000004e-17,0.0,4.6443743e-10,0.0,9.504473e-37,0.0,0.0,-0.0,-2.4671766e-14,-0.7615942,-0.9640276,-1.0008898e-32,0.0,-0.7615942,2.8512752e-12,0.0,0.0,-1.3174136000000001e-30,0.0,0.9640276,-0.0,-1.158691e-11,1.9574098e-34,0.0,-0.9640276,0.0,-0.0,-1.2377557e-26,9.063558e-21,0.0,2.6328373000000003e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.456044e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.4038462e-30,6.004673000000001e-17,-0.0,0.0,-3.25838e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600642,0.0,2011,2012,0.9640276,-1.6756833e-23,0.0,0.0,-3.3085665e-12,0.0,-4.5885956e-24,-3.9761473e-32,7.991921e-31,-5.5844357e-11,-4.2671849999999995e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-1.9012488e-37,-5.701908e-10,9.228353e-28,-1.3876741e-37,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,9.974936e-20,1.5429626000000002e-38,4.82208e-22,0.0,-4.265796e-11,1.0765708e-08,1.493965e-11,-1.3824265e-24,8.5006146e-19,-1.4714796e-23,-3.7984793000000005e-26,0.0,1.2248366e-08,0.0,0.0,3.656507e-26,0.0,-1.9627494e-26,0.7615942,-1.5209564e-09,0.0,0.9640276,1.0607958e-12,-0.7615942,6.404283e-10,0.0,-0.013070261,0.0,0.0,-1.1314364e-09,-2.6408253e-24,0.0,1.4569062e-27,-1.0457996e-36,0.7615942,-0.0,0.0,2.4055215e-15,6.5369106e-17,0.0,5.3722476e-10,0.0,7.926314499999999e-37,0.0,0.0,-0.0,-2.029608e-14,-0.7615942,-0.9640276,-1.3563612e-32,0.0,-0.7615942,2.1656177e-12,0.0,0.0,-1.2419656000000001e-30,0.0,0.9640276,-0.0,-1.0156018e-11,2.3975187999999998e-34,0.0,-0.9640276,0.0,-0.0,-8.953608e-27,9.2358076e-21,0.0,2.34434e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.6532153000000001e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.0732256e-30,6.202708e-17,-0.0,0.0,-3.0304942e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600642,0.0,2012,2013,0.9640276,-1.4290947e-23,0.0,0.0,-3.6725328e-12,0.0,-5.5288594e-24,-3.2484748e-32,8.025282000000001e-31,-5.973713e-11,-4.0118006e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-1.2877060999999999e-37,-4.7215337e-10,7.608664000000001e-28,-1.2198724999999999e-37,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,8.070172e-20,1.7797847000000002e-38,3.862269e-22,0.0,-4.2232454e-11,1.2715632e-08,1.3457918e-11,-1.2570491000000001e-24,7.3458074e-19,-1.2718720000000002e-23,-3.4904442e-26,0.0,1.2025284e-08,0.0,0.0,2.9673946000000003e-26,0.0,-1.6791681000000002e-26,0.7615942,-1.5916094e-09,0.0,0.9640276,8.704581e-13,-0.7615942,7.533291e-10,0.0,0.015422993,0.0,0.0,-1.2886656e-09,-2.3206109e-24,0.0,1.2762548000000001e-27,-9.70918e-37,0.7615942,-0.0,0.0,2.1675692e-15,7.2136515e-17,0.0,5.9875666e-10,0.0,5.947945e-37,0.0,0.0,-0.0,-1.736235e-14,-0.7615942,-0.9640276,-1.6368045e-32,0.0,-0.7615942,2.283299e-12,0.0,0.0,-1.0454888e-30,0.0,0.9640276,-0.0,-9.445759e-12,2.2945106e-34,0.0,-0.9640276,0.0,-0.0,-6.633788e-27,8.932515e-21,0.0,2.0196143e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.9705822000000002e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,9.381789e-31,5.5905485e-17,-0.0,0.0,-3.879701e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600642,0.0,2013,2014,0.9640276,-1.34722e-23,0.0,0.0,-4.094869e-12,0.0,-5.3884256e-24,-3.4189183e-32,1.0171721e-30,-6.53865e-11,-3.7235807000000004e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-7.551113700000001e-38,-3.5410233e-10,7.352351000000001e-28,-1.0544222e-37,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,8.0644946e-20,1.9387669e-38,2.9039389000000004e-22,0.0,-4.131781e-11,1.3066547e-08,1.1071676e-11,-1.0241623e-24,7.1421855e-19,-1.202862e-23,-2.9134504000000004e-26,0.0,1.33264235e-08,0.0,0.0,2.3515337e-26,0.0,-1.4694201000000002e-26,0.7615942,-1.5742672e-09,0.0,0.9640276,9.202529e-13,-0.7615942,6.204452e-10,0.0,0.016870333,0.0,0.0,-1.5991304e-09,-2.0736935e-24,0.0,9.650413e-28,-9.972849e-37,0.7615942,-0.0,0.0,2.0586585e-15,7.1514826e-17,0.0,8.512092e-10,0.0,6.472743299999999e-37,0.0,0.0,-0.0,-1.4419552e-14,-0.7615942,-0.9640276,-1.6265133000000002e-32,0.0,-0.7615942,2.0788245e-12,0.0,0.0,-1.00741775e-30,0.0,0.9640276,-0.0,-8.076076e-12,2.0585124e-34,0.0,-0.9640276,0.0,-0.0,-6.600408400000001e-27,8.123581e-21,0.0,1.5632585000000002e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-2.6271389e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,9.804613e-31,5.5361554000000004e-17,-0.0,0.0,-4.2795998e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600642,0.0,2014,2015,0.9640276,-1.0266561e-23,0.0,0.0,-4.2418356e-12,0.0,-5.7651556e-24,-2.0182245000000002e-32,7.299802e-31,-7.199053e-11,-3.2300967000000003e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-7.846346999999999e-38,-3.3484324e-10,5.61593e-28,-9.042191e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,7.964126e-20,1.9876756000000002e-38,3.177392e-22,0.0,-4.333011e-11,1.37098475e-08,1.2325066e-11,-1.0534922e-24,6.240620999999999e-19,-7.743777e-24,-2.8714673e-26,0.0,1.1498531e-08,0.0,0.0,2.4829949e-26,0.0,-1.4017188e-26,0.7615942,-1.8443389e-09,0.0,0.9640276,8.959384e-13,-0.7615942,1.0038408e-09,0.0,0.02209611,0.0,0.0,-1.4200057e-09,-2.1207733e-24,0.0,1.0703978e-27,-8.628739e-37,0.7615942,-0.0,0.0,2.0956694e-15,8.7360146e-17,0.0,7.206971e-10,0.0,3.334393e-37,0.0,0.0,-0.0,-1.3015441e-14,-0.7615942,-0.9640276,-1.9259737e-32,0.0,-0.7615942,2.3441878e-12,0.0,0.0,-8.325513e-31,0.0,0.9640276,-0.0,-7.714992e-12,2.200708e-34,0.0,-0.9640276,0.0,-0.0,-4.5267986e-27,1.05839795e-20,0.0,1.6994922e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-2.2919166000000003e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,6.1470498e-31,4.9193582e-17,-0.0,0.0,-5.2852017e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600642,0.0,2015,2016,0.9640276,-7.914461e-24,0.0,0.0,-4.9571766e-12,0.0,-7.762110000000001e-24,-1.4875495e-32,6.8052537e-31,-8.8848214e-11,-2.8601569999999997e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-7.023661e-38,-3.1819297e-10,4.759836000000001e-28,-7.882489400000001e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,5.898509e-20,2.4658632000000003e-38,2.615636e-22,0.0,-4.5320317e-11,1.6603384e-08,1.19721325e-11,-1.1863482e-24,4.3404824e-19,-5.969746e-24,-2.7442098e-26,0.0,1.2028565e-08,0.0,0.0,2.3483961000000002e-26,0.0,-1.1421048e-26,0.7615942,-2.2804232e-09,0.0,0.9640276,7.0469254e-13,-0.7615942,1.1647825e-09,0.0,0.0082907565,0.0,0.0,-1.5078591e-09,-2.1858247e-24,0.0,9.362497e-28,-8.246614e-37,0.7615942,-0.0,0.0,1.9618247e-15,1.00892086e-16,0.0,7.6208667e-10,0.0,2.0868633999999996e-37,0.0,0.0,-0.0,-1.2688632e-14,-0.7615942,-0.9640276,-2.489395e-32,0.0,-0.7615942,2.2346304e-12,0.0,0.0,-7.2297445e-31,0.0,0.9640276,-0.0,-7.923841e-12,2.4688545e-34,0.0,-0.9640276,0.0,-0.0,-3.3048742000000004e-27,1.0465901e-20,0.0,1.4153874e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-2.2224482e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,4.508753e-31,4.5566970000000003e-17,-0.0,0.0,-6.8837087e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600642,0.0,2016,2017,0.9640276,-6.4808706000000004e-24,0.0,0.0,-4.7027777e-12,0.0,-9.423446e-24,-1.0272401000000001e-32,4.96885e-31,-1.0588467e-10,-2.5851787000000004e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-6.683285e-38,-2.733156e-10,4.0069613000000003e-28,-6.615104999999999e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,4.8115532e-20,2.8235264e-38,2.6234404e-22,0.0,-4.6113172e-11,2.0182942e-08,1.2051127e-11,-1.2366624e-24,3.3395592e-19,-4.512824e-24,-2.4383775e-26,0.0,1.211967e-08,0.0,0.0,2.2798977e-26,0.0,-9.259461000000001e-27,0.7615942,-2.318116e-09,0.0,0.9640276,6.245303e-13,-0.7615942,1.6740552e-09,0.0,0.007654558,0.0,0.0,-1.4853145e-09,-1.7615191000000002e-24,0.0,9.253845000000001e-28,-7.4373603999999995e-37,0.7615942,-0.0,0.0,1.9536394e-15,1.1414097000000001e-16,0.0,7.155088e-10,0.0,1.3929085e-37,0.0,0.0,-0.0,-1.228396e-14,-0.7615942,-0.9640276,-2.8262687e-32,0.0,-0.7615942,2.6768555e-12,0.0,0.0,-5.604259e-31,0.0,0.9640276,-0.0,-8.252735e-12,2.2808794e-34,0.0,-0.9640276,0.0,-0.0,-2.7085531000000002e-27,1.2054222e-20,0.0,1.4472123e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-2.6177312000000004e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,3.3215030000000004e-31,3.5414295e-17,-0.0,0.0,-7.864903e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600643,0.0,2010,2011,0.9640276,-5.594409e-24,0.0,0.0,-1.4262144e-12,0.0,-7.953190000000001e-24,-3.458234e-32,5.669888e-31,-2.4117158e-11,-1.4484574e-37,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-1.4184720999999999e-37,-2.180643e-09,2.2315384e-27,-9.702333e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,1.8996967999999998e-19,5.316719e-38,6.2748e-22,0.0,-5.6514286e-11,6.9475794e-09,2.134814e-11,-4.0009262e-24,2.0045173e-18,-1.1325518e-23,-4.8410126e-26,0.0,3.4822454e-09,0.0,0.0,5.7292367e-26,0.0,-1.9243755e-26,0.7615942,-9.154081e-10,0.0,0.9640276,2.8611458e-12,-0.7615942,6.6451655e-10,0.0,-0.06783866,0.0,0.0,-9.589217e-10,-2.8545963e-24,0.0,2.5652543000000002e-27,-3.1912119999999998e-37,0.7615942,-0.0,0.0,3.4532246e-15,3.7758480000000005e-17,0.0,3.7005163e-10,0.0,4.756825e-37,0.0,0.0,-0.0,-1.157924e-14,-0.7615942,-0.9640276,-2.0943595e-32,0.0,-0.7615942,2.2969274e-12,0.0,0.0,-2.338228e-30,0.0,0.9640276,-0.0,-1.0445549e-11,1.256808e-34,0.0,-0.9640276,0.0,-0.0,-2.1360429000000002e-26,2.7607779999999996e-20,0.0,2.0950734000000002e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-4.2143284e-17,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,4.2736423e-30,1.8182223e-16,-0.0,0.0,-3.202641e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600643,0.0,2011,2012,0.9640276,-8.924338e-24,0.0,0.0,-2.4569176e-13,0.0,-1.8054730000000002e-23,-1.3526375e-31,4.4599657e-31,-3.100786e-11,-1.0683758e-37,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-5.969667299999999e-37,-1.2249715e-09,8.906265000000001e-27,-2.1568626000000002e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,1.2539682999999998e-19,3.0799434e-36,2.3339322000000004e-22,0.0,-4.4948198e-11,1.5619486e-08,7.54918e-12,-3.8720204e-24,2.0597044999999996e-18,-3.3667459999999996e-24,-5.4248837e-26,0.0,3.4338143e-09,0.0,0.0,3.0911154e-26,0.0,-1.3848757e-26,0.7615942,-1.2436295e-09,0.0,0.9640276,8.02447e-12,-0.7615942,2.4272429e-10,0.0,-0.031566396,0.0,0.0,-8.4736146e-10,-7.6218305e-24,0.0,1.1989808500000001e-27,-3.1853011999999996e-37,0.7615942,-0.0,0.0,6.247331e-15,3.2783497e-17,0.0,5.3369593e-11,0.0,7.1233264e-38,0.0,0.0,-0.0,-2.7021212e-14,-0.7615942,-0.9640276,-1.0507127e-32,0.0,-0.7615942,5.5189165e-13,0.0,0.0,-1.7075675000000002e-30,0.0,0.9640276,-0.0,-1.205601e-11,6.957225e-35,0.0,-0.9640276,0.0,-0.0,-8.480269e-26,2.537279e-21,0.0,8.933072e-28,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-1.4486102000000001e-16,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,8.170188e-30,6.4916837e-17,-0.0,0.0,-9.496432e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600643,0.0,2012,2013,0.9640276,-1.3859499e-24,0.0,0.0,-9.637779e-13,0.0,-2.3269819e-23,-4.3271728e-32,5.2637504e-31,-2.92948e-11,-4.150962599999999e-37,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-2.625383e-37,-1.5298672e-09,4.7229064e-27,-2.4508438e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,1.258363e-19,4.106940299999999e-37,1.9441389000000002e-22,0.0,-6.4045956e-11,2.3304972e-08,2.7059827e-11,-3.5784068e-24,2.4776676999999997e-18,-9.354043e-24,-6.6637416e-26,0.0,1.3981105e-09,0.0,0.0,6.872394999999999e-26,0.0,-5.4397853e-27,0.7615942,-7.4689344e-10,0.0,0.9640276,1.3114075e-11,-0.7615942,2.8059363e-10,0.0,0.047966875,0.0,0.0,-1.2451403e-09,-7.386599e-24,0.0,1.4261187e-27,-8.5657995e-38,0.7615942,-0.0,0.0,4.0924914e-15,4.9822852e-17,0.0,1.5130076e-10,0.0,4.2393875e-38,0.0,0.0,-0.0,-2.767174e-14,-0.7615942,-0.9640276,-1.1120964e-32,0.0,-0.7615942,9.051208e-13,0.0,0.0,-3.3330426e-30,0.0,0.9640276,-0.0,-1.2068364e-11,3.5282337e-35,0.0,-0.9640276,0.0,-0.0,-1.2030629e-26,9.5224515e-21,0.0,1.0554603e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-3.2078024e-17,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,2.1575633000000002e-30,2.9492287000000004e-16,-0.0,0.0,-4.2187765999999997e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600643,0.0,2013,2014,0.9640276,-2.0696969e-24,0.0,0.0,-1.687342e-12,0.0,-1.2288768e-23,-2.301999e-32,5.4119374e-31,-2.396904e-11,-1.5299808e-37,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-9.86701e-38,-1.0614822e-09,2.7234683e-27,-3.5387789999999997e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,1.2670542e-19,1.8569529999999999e-37,2.581891e-22,0.0,-8.018042e-11,2.0739693e-08,2.1865374e-11,-2.4490775000000002e-24,1.8204307999999998e-18,-5.3677034e-24,-4.7300072e-26,0.0,2.5858313e-09,0.0,0.0,5.526655999999999e-26,0.0,-8.637651e-27,0.7615942,-1.046047e-09,0.0,0.9640276,6.8865118e-12,-0.7615942,4.8956605e-10,0.0,-0.01297156,0.0,0.0,-1.2157749e-09,-4.1974700000000005e-24,0.0,1.5805943e-27,-1.837459e-37,0.7615942,-0.0,0.0,2.9409384e-15,5.572854e-17,0.0,3.4820538e-10,0.0,7.36522e-38,0.0,0.0,-0.0,-1.2215643e-14,-0.7615942,-0.9640276,-2.1705638000000002e-32,0.0,-0.7615942,1.1743692e-12,0.0,0.0,-1.799263e-30,0.0,0.9640276,-0.0,-1.0774848e-11,6.301333e-35,0.0,-0.9640276,0.0,-0.0,-9.200769000000001e-27,1.4741514999999998e-20,0.0,1.1383723e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-5.573831e-17,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.8746522000000002e-30,1.828649e-16,-0.0,0.0,-5.100565e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600643,0.0,2014,2015,0.9640276,-1.711335e-24,0.0,0.0,-2.084113e-12,0.0,-1.15925035e-23,-1.5557218e-32,5.1698227e-31,-2.901341e-11,-1.0184641e-37,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-5.358423999999999e-38,-1.2082801e-09,3.4330814000000005e-27,-3.6013637000000003e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,1.2151772e-19,1.7657832999999998e-37,2.2618573e-22,0.0,-1.00638956e-10,1.8112372e-08,2.8527819e-11,-2.3344905e-24,1.0100797e-18,-2.2882794000000003e-24,-6.500393e-26,0.0,2.3334228e-09,0.0,0.0,5.0207647000000005e-26,0.0,-1.1076333000000001e-26,0.7615942,-8.0144336e-10,0.0,0.9640276,4.4169104e-12,-0.7615942,3.8904932e-10,0.0,-0.011020413,0.0,0.0,-1.1900513e-09,-3.597223e-24,0.0,2.1816006e-27,-1.2272377e-37,0.7615942,-0.0,0.0,2.3091708e-15,5.5315536e-17,0.0,3.4837147e-10,0.0,2.7137936e-38,0.0,0.0,-0.0,-7.844838e-15,-0.7615942,-0.9640276,-2.7800412e-32,0.0,-0.7615942,7.7522954e-13,0.0,0.0,-2.036298e-30,0.0,0.9640276,-0.0,-9.25772e-12,3.023757e-35,0.0,-0.9640276,0.0,-0.0,-5.829269e-27,1.8865423e-20,0.0,9.835269e-28,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-3.1870802e-17,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.1677606000000001e-30,1.9692318000000002e-16,-0.0,0.0,-3.2944505999999996e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
600643,0.0,2015,2016,0.9640276,-3.3122522e-24,0.0,0.0,-3.774405e-12,0.0,-1.01658154e-23,-8.4320326e-33,6.7669932e-31,-3.6008814e-11,-6.8946396e-38,0.0,-0.7615942,0.0,0.0,-0.7615942,0.0,0.0,0.0,0.0,0.0,-4.3647185e-38,-7.3044615e-10,1.4875689000000001e-27,-5.098690999999999e-38,0.0,-0.7615942,0.0,0.0,-0.0,-0.0,0.0,0.9640276,0.0,0.0,1.1062854e-19,7.553050999999999e-38,1.3141311e-22,0.0,-9.5927356e-11,1.9099284e-08,1.951308e-11,-1.9477879e-24,6.578918999999999e-19,-3.2073183e-24,-4.8650793e-26,0.0,4.196859e-09,0.0,0.0,6.7822316e-26,0.0,-1.1308589999999999e-26,0.7615942,-1.397829e-09,0.0,0.9640276,3.1311527e-12,-0.7615942,5.003455e-10,0.0,-0.013405866,0.0,0.0,-1.4726654e-09,-2.8001951e-24,0.0,1.2674491e-27,-2.8313804999999997e-37,0.7615942,-0.0,0.0,1.6626433e-15,7.0927985e-17,0.0,6.609566e-10,0.0,3.8730584e-38,0.0,0.0,-0.0,-6.8099518e-15,-0.7615942,-0.9640276,-2.5849262000000004e-32,0.0,-0.7615942,1.0401673e-12,0.0,0.0,-1.059517e-30,0.0,0.9640276,-0.0,-1.0535559e-11,7.763494e-35,0.0,-0.9640276,0.0,-0.0,-3.5077250000000004e-27,2.031365e-20,0.0,1.0358476500000001e-27,0.0,0.0,0.0,0.0,-0.7615942,-0.0,-5.6607966e-17,0.0,0.7615942,-0.7615942,0.0,0.0,-0.0,-0.9640276,0.0,1.1282115000000001e-30,1.7189055000000002e-16,-0.0,0.0,-4.5618691999999996e-35,0.7615942,-0.7615942,-0.7615942,0.0,train
