Stkcd,Accper,STPT,ROA,PS(TTM),ROE(C),CR,QR,WC/TA,WC/S,EBIT/TA,EBITDA/TA,CF/TA,CF/S,CF/TL,EBIT/S,EBITDA/S,RE/TA,S/TA,QA/S,CL/TA,LTL/TA,TL/TA,I/WC,LTL/CA,lnTA,lnS,FA/TA,E/TA,CL/TL,LongTermRating,RatingDate,Rating,LastYearRating,RatingChange
000002,2022,0,0.029597753210434,0.420133,0.09414,1.313188268327273,0.4154901262565867,0.1921063753078675,0.669966461089937,0.0313019151203369,0.0352540571964208,0.0015653128539154,0.0054589917255776,0.0020381910753883,0.1091646920353448,0.1229476944796688,0.1224293121852404,0.2867402869620349,0.8888086740690214,0.6133894361174527,0.1546017855187629,0.7679912216362157,2.6871397148553755,0.1919336926720897,28.19469975028781,26.94552135389764,0.0093449642619981,0.2304853863608496,0.7986932908043118,AAA,2022-12-19,24.0,24.0,0.0
000002,2023,0,0.0194382820339137,0.267951,0.050637,1.3997088052799838,0.4767906033030969,0.2182774138945045,0.7052764526318459,0.0222748112974235,0.0267693084991359,0.0025998095973927,0.0084002483704225,0.0035596838055358,0.0719721734585117,0.0864943495564909,0.1460901841383158,0.3094919915161909,0.8412854080366321,0.5460910818354573,0.1842573815167154,0.7303484633521728,2.136224078861685,0.241058314865204,28.039714455763537,26.86689139301777,0.0127806975745715,0.2677565769754985,0.7477130564894926,AAA,2023-07-05,24.0,24.0,0.0
000006,2016,0,0.0691488794324433,3.798188,0.167039,2.4332387068050254,0.6848442929375954,0.4956469140603681,1.9434945657807068,0.0817906511255537,0.08483911398176,0.1297172143680739,0.5086376895748353,0.2125288179910688,0.3207115417948887,0.3326649522307291,0.2407538484197759,0.2550287110585593,0.92865979366214,0.3458230033190101,0.2645281744376226,0.6103511777566328,1.1795902539259993,0.3143643866217497,23.30123662561863,21.934857477843376,0.0002157332960023,0.3895007943442928,0.5665967657998052,AA,2016-05-05,21.0,21.0,0.0
000006,2018,0,0.0788444963125746,2.784,0.152665,1.917971841322483,0.7147416780122607,0.3686811460872531,1.9868811949916831,0.0855376054747872,0.0885533710905783,0.1186905989525064,0.6396424704213752,0.2247554179117225,0.4609757281763761,0.477228167592141,0.3223343524554704,0.185557720822254,1.5470047504654107,0.4016257683417716,0.1264620528787368,0.5280878212205085,1.289795759053704,0.1641709953654958,23.32867243452097,21.6442831526473,0.0004933045931662,0.4717637281906514,0.760528367068834,AA,2018-07-04,21.0,21.0,0.0
000006,2019,0,0.0703973201831731,1.939248,0.124379,2.420668203957764,0.8561629569846486,0.4650280284906186,1.96230706984824,0.0781479826318816,0.0809674216290975,-0.0123374370203437,-0.0520610337561973,-0.0226590870069735,0.3297657977964492,0.3416631561023568,0.3112840078471735,0.2369802543322553,1.1825805763462405,0.3273304964488694,0.2171502682238991,0.5444807646727686,1.086988363035812,0.2740555712964441,23.4798090692308,22.040030612859127,0.0008348114658747,0.4553878967480042,0.6011791741542865,AA,2019-06-25,21.0,21.0,0.0
000006,2020,0,0.0703958989320976,2.580634,0.120319,2.832071005474456,0.930077706507504,0.4931676357435463,2.593736242473548,0.0797664765783877,0.0826414839794144,-0.010852484589806,-0.0570769056226209,-0.0220582178832368,0.4195190159302524,0.434639657174643,0.3582901063443167,0.1901379283165782,1.3167482310875007,0.2691858744938925,0.2228069350455112,0.4919928095394037,1.0244773196688768,0.2922619651559247,23.45988794721116,21.799882415531904,0.002855958518533,0.5078147088628572,0.5471337573935283,AA,2020-07-07,21.0,21.0,0.0
000006,2021,0,0.0318783204743263,1.949438,0.06909,2.117493463903664,0.3613987585423291,0.4376238918911601,3.344063747279095,0.0401362925777624,0.0420387238714929,-0.1641735889976594,-1.2545177660554068,-0.2513414340564345,0.3066978824658492,0.3212351406890261,0.2462291586955333,0.1308658940031373,1.0814743224818173,0.391612037141084,0.2615774762154642,0.6531895133565482,1.560490579655223,0.315443973249853,23.884556396856475,21.85097420682691,0.0017998777291446,0.3467803812160823,0.5995381572014303,AA,2021-06-29,21.0,21.0,0.0
000006,2022,0,0.0277300273657512,2.298756,0.053806,2.0250560674771028,0.4832759698241054,0.427027343279194,3.0469423655318555,0.0353468071049118,0.0371708522852858,0.0877101656441506,0.6258330380831151,0.1291496377753581,0.2522079341037028,0.2652229333167439,0.2298390034275547,0.1401494652835859,1.4365204728018002,0.4165892548006724,0.2625467238593145,0.6791359786599869,1.4941448111872333,0.3112156925988537,23.996594080509823,22.031548263816084,0.0020507180508019,0.3208243608313658,0.6134106686891347,AA,2022-03-24,21.0,21.0,0.0
000006,2023,0,-0.020501298493062,2.204679,-0.113344,1.7349889893417136,0.3718383539184066,0.3560982754332732,3.283910999568583,-0.013215952407899,-0.0112764957925612,0.0028073110678358,0.0258888074750142,0.0039386081044647,-0.1218765000455807,-0.1039909798066961,0.198224885172141,0.1084372492068313,1.6613637458539132,0.4844947075359719,0.2282725933420984,0.7127673008780704,1.845624745048508,0.2715613834126549,23.978248668994773,21.75666504736112,0.0015991368978175,0.2871130839253899,0.6797375622297972,AA,2023-07-03,21.0,21.0,0.0
000008,2020,0,-0.0667889308245847,3.68352,-0.125232,1.347236656583439,1.0446809612303654,0.1241202601318821,0.8303714933626587,-0.0576418434382347,-0.0491049873987268,0.0405383988199405,0.271204159021888,0.085205885612763,-0.38562716163442,-0.3285151165048321,0.0936248422466992,0.149475579453296,2.498219221437376,0.3574514895781367,0.1183184473036449,0.4757699368817816,0.680396948034554,0.2456922512063696,23.274920334319013,21.37429808668637,0.0351185791517723,0.5198329105647945,0.7513116358736125,AA,2020-11-17,21.0,21.0,0.0
