company,feature_years,target_year,true,pred_proba,pred_binary
600216,"[2021, 2022]",2023.0,0.0,0.0025547103,0
600217,"[2021, 2022]",2023.0,0.0,0.897498,1
600218,"[2021, 2022]",2023.0,0.0,0.96840906,1
600220,"[2021, 2022]",2023.0,0.0,0.97469443,1
600221,"[2021, 2022]",2023.0,0.0,0.99963474,1
600222,"[2021, 2022]",2023.0,0.0,0.9895321,1
600223,"[2021, 2022]",2023.0,0.0,0.9445654,1
600228,"[2021, 2022]",2023.0,0.0,0.0004935464,0
600229,"[2021, 2022]",2023.0,0.0,0.012799505,0
600230,"[2021, 2022]",2023.0,0.0,0.0016646492,0
600231,"[2021, 2022]",2023.0,0.0,0.16912456,0
600232,"[2021, 2022]",2023.0,0.0,0.0028676016,0
600233,"[2021, 2022]",2023.0,0.0,6.001193e-06,0
600235,"[2021, 2022]",2023.0,0.0,0.9983386,1
600236,"[2021, 2022]",2023.0,0.0,4.59353e-05,0
600243,"[2021, 2022]",2023.0,0.0,0.97147375,1
600246,"[2021, 2022]",2023.0,0.0,0.001863377,0
600249,"[2021, 2022]",2023.0,0.0,0.8717088,1
600251,"[2021, 2022]",2023.0,0.0,0.7748202,1
600252,"[2021, 2022]",2023.0,0.0,0.94891846,1
600255,"[2021, 2022]",2023.0,0.0,0.99593556,1
600256,"[2021, 2022]",2023.0,0.0,3.032635e-06,0
600258,"[2021, 2022]",2023.0,0.0,0.9992723,1
600259,"[2021, 2022]",2023.0,0.0,0.005233211,0
600261,"[2021, 2022]",2023.0,0.0,0.91978455,1
600262,"[2021, 2022]",2023.0,0.0,0.30284137,0
600266,"[2021, 2022]",2023.0,0.0,0.99607193,1
600267,"[2021, 2022]",2023.0,0.0,0.99701846,1
600268,"[2021, 2022]",2023.0,0.0,0.25344965,0
600269,"[2021, 2022]",2023.0,0.0,0.020524269,0
600272,"[2021, 2022]",2023.0,0.0,0.99913436,1
600276,"[2021, 2022]",2023.0,0.0,0.0016092185,0
600277,"[2021, 2022]",2023.0,0.0,0.99203366,1
600278,"[2021, 2022]",2023.0,0.0,0.005789612,0
600279,"[2021, 2022]",2023.0,0.0,0.9965677,1
600280,"[2021, 2022]",2023.0,0.0,0.97023004,1
600281,"[2021, 2022]",2023.0,0.0,0.99300075,1
600282,"[2021, 2022]",2023.0,0.0,0.003446348,0
600283,"[2021, 2022]",2023.0,0.0,0.9844732,1
600284,"[2021, 2022]",2023.0,0.0,0.9800715,1
600285,"[2021, 2022]",2023.0,0.0,2.7152708e-05,0
600287,"[2021, 2022]",2023.0,0.0,0.8472412,1
600289,"[2021, 2022]",2023.0,1.0,0.92256993,1
600292,"[2021, 2022]",2023.0,0.0,0.9991936,1
600293,"[2021, 2022]",2023.0,0.0,0.99905723,1
600295,"[2021, 2022]",2023.0,0.0,9.558126e-06,0
600297,"[2021, 2022]",2023.0,0.0,0.98513216,1
600298,"[2021, 2022]",2023.0,0.0,9.311467e-05,0
600299,"[2021, 2022]",2023.0,0.0,0.0007232085,0
600300,"[2021, 2022]",2023.0,0.0,0.0077018766,0
600301,"[2021, 2022]",2023.0,0.0,0.97442687,1
600302,"[2021, 2022]",2023.0,0.0,0.65791374,1
600303,"[2021, 2022]",2023.0,1.0,0.9673181,1
600305,"[2021, 2022]",2023.0,0.0,0.0030182637,0
600306,"[2021, 2022]",2023.0,1.0,0.99386275,1
600307,"[2021, 2022]",2023.0,0.0,0.9861211,1
600308,"[2021, 2022]",2023.0,0.0,0.086357705,0
600309,"[2021, 2022]",2023.0,0.0,6.881679e-05,0
600310,"[2021, 2022]",2023.0,0.0,0.9984611,1
600312,"[2021, 2022]",2023.0,0.0,0.9951597,1
600315,"[2021, 2022]",2023.0,0.0,0.04227879,0
600316,"[2021, 2022]",2023.0,0.0,0.5809661,1
600320,"[2021, 2022]",2023.0,0.0,0.99839205,1
600321,"[2021, 2022]",2023.0,0.0,0.991143,1
600322,"[2021, 2022]",2023.0,0.0,0.99372864,1
600323,"[2021, 2022]",2023.0,0.0,0.87475276,1
600325,"[2021, 2022]",2023.0,0.0,0.99012357,1
600326,"[2021, 2022]",2023.0,0.0,0.9970311,1
600327,"[2021, 2022]",2023.0,0.0,0.000441074,0
600329,"[2021, 2022]",2023.0,0.0,0.007390085,0
600330,"[2021, 2022]",2023.0,0.0,0.34121126,0
600333,"[2021, 2022]",2023.0,0.0,0.99771583,1
600335,"[2021, 2022]",2023.0,0.0,0.69036365,1
600336,"[2021, 2022]",2023.0,0.0,0.9852248,1
600337,"[2021, 2022]",2023.0,0.0,0.9978058,1
600339,"[2021, 2022]",2023.0,0.0,0.31531802,0
600340,"[2021, 2022]",2023.0,0.0,0.032612182,0
600343,"[2021, 2022]",2023.0,0.0,0.9590226,1
600345,"[2021, 2022]",2023.0,0.0,0.00022895462,0
600348,"[2021, 2022]",2023.0,0.0,4.675715e-06,0
600350,"[2021, 2022]",2023.0,0.0,0.0040801778,0
600351,"[2021, 2022]",2023.0,0.0,0.24996877,0
600352,"[2021, 2022]",2023.0,0.0,0.0005220805,0
600353,"[2021, 2022]",2023.0,0.0,0.06621627,0
600354,"[2021, 2022]",2023.0,0.0,0.9976615,1
600355,"[2021, 2022]",2023.0,0.0,0.96854043,1
600356,"[2021, 2022]",2023.0,0.0,0.058833208,0
600358,"[2021, 2022]",2023.0,0.0,0.9936139,1
600359,"[2021, 2022]",2023.0,0.0,0.96652204,1
600360,"[2021, 2022]",2023.0,0.0,0.9978701,1
600361,"[2021, 2022]",2023.0,0.0,0.00050395535,0
600362,"[2021, 2022]",2023.0,0.0,0.0008516029,0
600363,"[2021, 2022]",2023.0,0.0,0.051295504,0
600366,"[2021, 2022]",2023.0,0.0,0.00094826525,0
600367,"[2021, 2022]",2023.0,0.0,9.3090435e-05,0
600368,"[2021, 2022]",2023.0,0.0,7.644047e-05,0
600371,"[2021, 2022]",2023.0,0.0,6.9823946e-05,0
600372,"[2021, 2022]",2023.0,0.0,0.07376344,0
600373,"[2021, 2022]",2023.0,0.0,0.48501042,0
600376,"[2021, 2022]",2023.0,0.0,0.9917955,1
600377,"[2021, 2022]",2023.0,0.0,0.0004022344,0
600380,"[2021, 2022]",2023.0,0.0,0.0048594046,0
600382,"[2021, 2022]",2023.0,0.0,0.0006064984,0
600383,"[2021, 2022]",2023.0,0.0,0.10470162,0
600386,"[2021, 2022]",2023.0,0.0,0.033244703,0
600387,"[2021, 2022]",2023.0,1.0,0.023662709,0
600388,"[2021, 2022]",2023.0,0.0,0.77009785,1
600389,"[2021, 2022]",2023.0,0.0,1.3037876e-06,0
600390,"[2021, 2022]",2023.0,0.0,0.0008561772,0
600391,"[2021, 2022]",2023.0,0.0,0.9643685,1
600392,"[2021, 2022]",2023.0,0.0,7.133094e-05,0
600395,"[2021, 2022]",2023.0,0.0,0.0003976835,0
600396,"[2021, 2022]",2023.0,1.0,0.9995427,1
600397,"[2021, 2022]",2023.0,0.0,0.9987847,1
600398,"[2021, 2022]",2023.0,0.0,0.00012665078,0
600399,"[2021, 2022]",2023.0,0.0,0.0026601371,0
600400,"[2021, 2022]",2023.0,0.0,0.99651355,1
600403,"[2021, 2022]",2023.0,0.0,0.00028623967,0
600405,"[2021, 2022]",2023.0,0.0,0.9940767,1
600406,"[2021, 2022]",2023.0,0.0,0.0007290231,0
600408,"[2021, 2022]",2023.0,0.0,0.53013164,1
600409,"[2021, 2022]",2023.0,0.0,0.0004348493,0
600410,"[2021, 2022]",2023.0,0.0,0.9785584,1
600415,"[2021, 2022]",2023.0,0.0,0.013811229,0
600416,"[2021, 2022]",2023.0,0.0,0.6822274,1
600418,"[2021, 2022]",2023.0,0.0,0.99624866,1
600419,"[2021, 2022]",2023.0,0.0,0.04207143,0
600421,"[2021, 2022]",2023.0,0.0,0.95956033,1
600422,"[2021, 2022]",2023.0,0.0,0.0057078986,0
600423,"[2021, 2022]",2023.0,0.0,0.99400914,1
600425,"[2021, 2022]",2023.0,0.0,0.00070260314,0
600426,"[2021, 2022]",2023.0,0.0,8.105701e-06,0
600428,"[2021, 2022]",2023.0,0.0,0.87837136,1
600433,"[2021, 2022]",2023.0,0.0,0.1996125,0
600435,"[2021, 2022]",2023.0,0.0,0.8522314,1
600436,"[2021, 2022]",2023.0,0.0,2.2426282e-05,0
600438,"[2021, 2022]",2023.0,0.0,2.1146343e-06,0
600439,"[2021, 2022]",2023.0,0.0,0.9280413,1
600444,"[2021, 2022]",2023.0,0.0,0.57160836,1
600446,"[2021, 2022]",2023.0,0.0,0.027272567,0
600448,"[2021, 2022]",2023.0,0.0,0.9934464,1
600449,"[2021, 2022]",2023.0,0.0,0.0023034634,0
600452,"[2021, 2022]",2023.0,0.0,0.00017181874,0
600456,"[2021, 2022]",2023.0,0.0,0.013986551,0
600459,"[2021, 2022]",2023.0,0.0,0.00018301391,0
600460,"[2021, 2022]",2023.0,0.0,0.0013215502,0
600461,"[2021, 2022]",2023.0,0.0,0.007688484,0
600463,"[2021, 2022]",2023.0,0.0,0.9253632,1
600467,"[2021, 2022]",2023.0,0.0,0.9952571,1
600468,"[2021, 2022]",2023.0,0.0,0.9765097,1
600469,"[2021, 2022]",2023.0,0.0,0.9975146,1
600470,"[2021, 2022]",2023.0,0.0,0.9845611,1
600475,"[2021, 2022]",2023.0,0.0,0.91058296,1
600476,"[2021, 2022]",2023.0,0.0,0.9826203,1
600477,"[2021, 2022]",2023.0,0.0,0.045927696,0
600478,"[2021, 2022]",2023.0,0.0,0.99115986,1
600479,"[2021, 2022]",2023.0,0.0,0.00012254281,0
600481,"[2021, 2022]",2023.0,0.0,0.0045248414,0
600482,"[2021, 2022]",2023.0,0.0,0.9867258,1
600483,"[2021, 2022]",2023.0,0.0,7.244594e-05,0
600486,"[2021, 2022]",2023.0,0.0,1.0834357e-05,0
600488,"[2021, 2022]",2023.0,0.0,0.9992944,1
600489,"[2021, 2022]",2023.0,0.0,0.0010523614,0
600491,"[2021, 2022]",2023.0,0.0,0.7955752,1
600493,"[2021, 2022]",2023.0,0.0,0.9973701,1
600495,"[2021, 2022]",2023.0,0.0,0.9114459,1
600496,"[2021, 2022]",2023.0,0.0,0.059080496,0
600497,"[2021, 2022]",2023.0,0.0,0.17406727,0
600498,"[2021, 2022]",2023.0,0.0,0.9822307,1
600499,"[2021, 2022]",2023.0,0.0,3.0939643e-06,0
600500,"[2021, 2022]",2023.0,0.0,0.0029080177,0
600501,"[2021, 2022]",2023.0,0.0,0.9982526,1
600503,"[2021, 2022]",2023.0,0.0,0.0026970906,0
600505,"[2021, 2022]",2023.0,0.0,0.99848384,1
600506,"[2021, 2022]",2023.0,0.0,0.99822396,1
600507,"[2021, 2022]",2023.0,0.0,8.8602945e-05,0
600508,"[2021, 2022]",2023.0,0.0,1.1057688e-05,0
600509,"[2021, 2022]",2023.0,0.0,0.99831414,1
600510,"[2021, 2022]",2023.0,0.0,0.037374068,0
600511,"[2021, 2022]",2023.0,0.0,6.220685e-05,0
600512,"[2021, 2022]",2023.0,0.0,0.03197252,0
600513,"[2021, 2022]",2023.0,0.0,0.0018372559,0
600515,"[2021, 2022]",2023.0,0.0,0.007025055,0
600516,"[2021, 2022]",2023.0,0.0,0.005755513,0
600517,"[2021, 2022]",2023.0,0.0,0.0028178282,0
600518,"[2021, 2022]",2023.0,1.0,0.014376295,0
600519,"[2021, 2022]",2023.0,0.0,1.0206228e-05,0
600520,"[2021, 2022]",2023.0,0.0,0.7754886,1
600521,"[2021, 2022]",2023.0,0.0,8.9007226e-05,0
600522,"[2021, 2022]",2023.0,0.0,0.0008571461,0
600523,"[2021, 2022]",2023.0,0.0,0.120701395,0
600525,"[2021, 2022]",2023.0,0.0,0.0024799637,0
600526,"[2021, 2022]",2023.0,0.0,0.9888842,1
600527,"[2021, 2022]",2023.0,0.0,0.0046360465,0
600528,"[2021, 2022]",2023.0,0.0,0.05616833,0
600529,"[2021, 2022]",2023.0,0.0,0.00068205554,0
600531,"[2021, 2022]",2023.0,0.0,0.5386509,1
600533,"[2021, 2022]",2023.0,0.0,0.9918962,1
600535,"[2021, 2022]",2023.0,0.0,0.0035769138,0
600536,"[2021, 2022]",2023.0,0.0,0.8403607,1
600537,"[2021, 2022]",2023.0,0.0,0.98715824,1
600539,"[2021, 2022]",2023.0,0.0,0.05933828,0
600540,"[2021, 2022]",2023.0,0.0,0.95453876,1
600543,"[2021, 2022]",2023.0,1.0,0.9897376,1
600545,"[2021, 2022]",2023.0,0.0,0.9673693,1
600546,"[2021, 2022]",2023.0,0.0,1.8356259e-06,0
600547,"[2021, 2022]",2023.0,0.0,0.99667525,1
600548,"[2021, 2022]",2023.0,0.0,0.0049663344,0
600549,"[2021, 2022]",2023.0,0.0,0.0075762663,0
600550,"[2021, 2022]",2023.0,0.0,0.9981078,1
600557,"[2021, 2022]",2023.0,0.0,0.0113696065,0
600558,"[2021, 2022]",2023.0,0.0,0.9923489,1
600559,"[2021, 2022]",2023.0,0.0,6.164684e-05,0
600560,"[2021, 2022]",2023.0,0.0,0.82339054,1
600561,"[2021, 2022]",2023.0,0.0,0.9893867,1
600562,"[2021, 2022]",2023.0,0.0,0.037062176,0
600563,"[2021, 2022]",2023.0,0.0,1.647885e-05,0
600565,"[2021, 2022]",2023.0,0.0,0.9793736,1
600566,"[2021, 2022]",2023.0,0.0,0.00017415298,0
600567,"[2021, 2022]",2023.0,0.0,0.9747423,1
600568,"[2021, 2022]",2023.0,1.0,0.9984524,1
600569,"[2021, 2022]",2023.0,0.0,0.9755112,1
600570,"[2021, 2022]",2023.0,0.0,0.0003557778,0
600571,"[2021, 2022]",2023.0,0.0,0.0064329803,0
600573,"[2021, 2022]",2023.0,0.0,0.013869771,0
600581,"[2021, 2022]",2023.0,0.0,0.9903184,1
600582,"[2021, 2022]",2023.0,0.0,0.004777378,0
600583,"[2021, 2022]",2023.0,0.0,0.9808718,1
600585,"[2021, 2022]",2023.0,0.0,0.0017786412,0
600586,"[2021, 2022]",2023.0,0.0,0.0014726914,0
600587,"[2021, 2022]",2023.0,0.0,0.49111128,0
600588,"[2021, 2022]",2023.0,0.0,0.012182192,0
600589,"[2021, 2022]",2023.0,1.0,0.9994137,1
600590,"[2021, 2022]",2023.0,0.0,0.72433263,1
600592,"[2021, 2022]",2023.0,0.0,0.031997453,0
600593,"[2021, 2022]",2023.0,0.0,0.99725085,1
600594,"[2021, 2022]",2023.0,0.0,0.0026709882,0
600595,"[2021, 2022]",2023.0,0.0,0.0017827876,0
600596,"[2021, 2022]",2023.0,0.0,4.9290525e-06,0
600597,"[2021, 2022]",2023.0,0.0,0.9991364,1
600598,"[2021, 2022]",2023.0,0.0,0.0008325613,0
600599,"[2021, 2022]",2023.0,1.0,0.00047704327,0
600600,"[2021, 2022]",2023.0,0.0,0.0011335036,0
600601,"[2021, 2022]",2023.0,0.0,0.9986766,1
600602,"[2021, 2022]",2023.0,0.0,0.4314838,0
600604,"[2021, 2022]",2023.0,0.0,0.03836155,0
600605,"[2021, 2022]",2023.0,0.0,0.0030213243,0
600608,"[2021, 2022]",2023.0,1.0,0.99782854,1
600609,"[2021, 2022]",2023.0,0.0,0.0387783,0
600611,"[2021, 2022]",2023.0,0.0,0.37642485,0
600612,"[2021, 2022]",2023.0,0.0,6.02471e-06,0
600613,"[2021, 2022]",2023.0,0.0,0.80282974,1
600615,"[2021, 2022]",2023.0,0.0,0.99513465,1
600616,"[2021, 2022]",2023.0,0.0,0.34167373,0
600618,"[2021, 2022]",2023.0,0.0,0.000101373254,0
600620,"[2021, 2022]",2023.0,0.0,0.0008033021,0
600621,"[2021, 2022]",2023.0,0.0,0.0013731525,0
600622,"[2021, 2022]",2023.0,0.0,0.99803966,1
600624,"[2021, 2022]",2023.0,0.0,0.99006605,1
600626,"[2021, 2022]",2023.0,0.0,0.9993635,1
600628,"[2021, 2022]",2023.0,0.0,0.9872028,1
600629,"[2021, 2022]",2023.0,0.0,0.95408875,1
600630,"[2021, 2022]",2023.0,0.0,0.9435536,1
600635,"[2021, 2022]",2023.0,0.0,0.99590766,1
600638,"[2021, 2022]",2023.0,0.0,0.98843586,1
600639,"[2021, 2022]",2023.0,0.0,0.00039188296,0
600640,"[2021, 2022]",2023.0,0.0,0.9455705,1
600641,"[2021, 2022]",2023.0,0.0,0.000497742,0
600642,"[2021, 2022]",2023.0,0.0,0.99104893,1
600643,"[2021, 2022]",2023.0,0.0,0.0036417523,0
600644,"[2021, 2022]",2023.0,0.0,0.9996037,1
600647,"[2021, 2022]",2023.0,1.0,0.00476289,0
600648,"[2021, 2022]",2023.0,0.0,0.00017744963,0
600650,"[2021, 2022]",2023.0,0.0,0.0012276412,0
600651,"[2021, 2022]",2023.0,0.0,0.24419181,0
600653,"[2021, 2022]",2023.0,0.0,0.99939096,1
600654,"[2021, 2022]",2023.0,1.0,0.99966097,1
600655,"[2021, 2022]",2023.0,0.0,0.01393828,0
600657,"[2021, 2022]",2023.0,0.0,0.96356565,1
600658,"[2021, 2022]",2023.0,0.0,0.9396104,1
600660,"[2021, 2022]",2023.0,0.0,0.00078178314,0
600661,"[2021, 2022]",2023.0,0.0,0.009200542,0
600662,"[2021, 2022]",2023.0,0.0,0.008237769,0
600663,"[2021, 2022]",2023.0,0.0,0.39587304,0
600665,"[2021, 2022]",2023.0,0.0,0.93339986,1
600667,"[2021, 2022]",2023.0,0.0,0.29103956,0
600668,"[2021, 2022]",2023.0,0.0,0.0006456979,0
600674,"[2021, 2022]",2023.0,0.0,0.00044807338,0
600675,"[2021, 2022]",2023.0,0.0,0.7920717,1
600676,"[2021, 2022]",2023.0,0.0,0.99345845,1
600679,"[2021, 2022]",2023.0,0.0,0.8078406,1
600683,"[2021, 2022]",2023.0,0.0,0.99798596,1
600684,"[2021, 2022]",2023.0,0.0,0.9880526,1
600688,"[2021, 2022]",2023.0,0.0,0.028219901,0
600689,"[2021, 2022]",2023.0,0.0,0.926451,1
600691,"[2021, 2022]",2023.0,0.0,0.92135334,1
600692,"[2021, 2022]",2023.0,0.0,0.98324525,1
600693,"[2021, 2022]",2023.0,0.0,0.95000577,1
600694,"[2021, 2022]",2023.0,0.0,0.004770176,0
600696,"[2021, 2022]",2023.0,0.0,0.000103178245,0
600697,"[2021, 2022]",2023.0,0.0,0.95057094,1
600702,"[2021, 2022]",2023.0,0.0,6.0796624e-06,0
600703,"[2021, 2022]",2023.0,0.0,0.01772303,0
600706,"[2021, 2022]",2023.0,0.0,0.99936706,1
600707,"[2021, 2022]",2023.0,0.0,0.005418657,0
600708,"[2021, 2022]",2023.0,0.0,0.993053,1
600712,"[2021, 2022]",2023.0,0.0,0.9959053,1
600713,"[2021, 2022]",2023.0,0.0,0.006261776,0
600714,"[2021, 2022]",2023.0,0.0,0.0016665014,0
600716,"[2021, 2022]",2023.0,0.0,0.41098228,0
600717,"[2021, 2022]",2023.0,0.0,0.002311962,0
600718,"[2021, 2022]",2023.0,0.0,0.016348155,0
600719,"[2021, 2022]",2023.0,0.0,0.9994349,1
600720,"[2021, 2022]",2023.0,0.0,0.00020134714,0
600722,"[2021, 2022]",2023.0,0.0,0.06641513,0
600724,"[2021, 2022]",2023.0,0.0,0.0028426554,0
600726,"[2021, 2022]",2023.0,0.0,0.9873704,1
600728,"[2021, 2022]",2023.0,0.0,0.9343466,1
600730,"[2021, 2022]",2023.0,0.0,0.017137751,0
600731,"[2021, 2022]",2023.0,0.0,4.0596668e-05,0
600735,"[2021, 2022]",2023.0,0.0,0.0011909418,0
600736,"[2021, 2022]",2023.0,0.0,0.98775256,1
600737,"[2021, 2022]",2023.0,0.0,0.012854124,0
600738,"[2021, 2022]",2023.0,0.0,0.0019710024,0
600739,"[2021, 2022]",2023.0,0.0,0.017538644,0
600740,"[2021, 2022]",2023.0,0.0,0.00031775166,0
600741,"[2021, 2022]",2023.0,0.0,0.007334316,0
600742,"[2021, 2022]",2023.0,0.0,0.4480207,0
600743,"[2021, 2022]",2023.0,0.0,0.99202746,1
600744,"[2021, 2022]",2023.0,0.0,0.99778,1
600745,"[2021, 2022]",2023.0,0.0,0.9912759,1
600748,"[2021, 2022]",2023.0,0.0,0.9805001,1
600750,"[2021, 2022]",2023.0,0.0,0.00029027014,0
600751,"[2021, 2022]",2023.0,0.0,0.00013520017,0
600753,"[2021, 2022]",2023.0,0.0,0.0003483594,0
600755,"[2021, 2022]",2023.0,0.0,0.00021192334,0
600756,"[2021, 2022]",2023.0,0.0,0.84249246,1
600758,"[2021, 2022]",2023.0,0.0,0.99497366,1
600760,"[2021, 2022]",2023.0,0.0,0.16927734,0
600761,"[2021, 2022]",2023.0,0.0,0.0017857491,0
600763,"[2021, 2022]",2023.0,0.0,7.291689e-05,0
600764,"[2021, 2022]",2023.0,0.0,0.113729365,0
600765,"[2021, 2022]",2023.0,0.0,0.0038717333,0
600769,"[2021, 2022]",2023.0,0.0,0.99660206,1
600770,"[2021, 2022]",2023.0,0.0,0.0031976844,0
600773,"[2021, 2022]",2023.0,0.0,0.9704668,1
600774,"[2021, 2022]",2023.0,0.0,0.99350584,1
600775,"[2021, 2022]",2023.0,0.0,0.98469454,1
600776,"[2021, 2022]",2023.0,0.0,0.06310436,0
600778,"[2021, 2022]",2023.0,0.0,0.9991617,1
600779,"[2021, 2022]",2023.0,0.0,2.8712059e-06,0
600782,"[2021, 2022]",2023.0,0.0,0.00018891487,0
600783,"[2021, 2022]",2023.0,0.0,0.00014168548,0
600785,"[2021, 2022]",2023.0,0.0,0.999204,1
600787,"[2021, 2022]",2023.0,0.0,0.0009290277,0
600789,"[2021, 2022]",2023.0,0.0,0.9986626,1
600790,"[2021, 2022]",2023.0,0.0,1.0437384e-05,0
600791,"[2021, 2022]",2023.0,0.0,0.98597187,1
600792,"[2021, 2022]",2023.0,0.0,0.9978544,1
600794,"[2021, 2022]",2023.0,0.0,0.0003441979,0
600795,"[2021, 2022]",2023.0,0.0,0.99749976,1
600796,"[2021, 2022]",2023.0,0.0,0.38118628,0
600798,"[2021, 2022]",2023.0,0.0,0.0008211863,0
600800,"[2021, 2022]",2023.0,0.0,0.9926087,1
600801,"[2021, 2022]",2023.0,0.0,0.0010260586,0
600802,"[2021, 2022]",2023.0,0.0,0.042336073,0
600804,"[2021, 2022]",2023.0,1.0,0.9950958,1
600805,"[2021, 2022]",2023.0,0.0,0.9898784,1
600808,"[2021, 2022]",2023.0,0.0,0.003108886,0
600809,"[2021, 2022]",2023.0,0.0,2.3792093e-06,0
600810,"[2021, 2022]",2023.0,0.0,0.01386252,0
600811,"[2021, 2022]",2023.0,0.0,0.9949044,1
600812,"[2021, 2022]",2023.0,0.0,0.9663811,1
600815,"[2021, 2022]",2023.0,0.0,0.365102,0
600819,"[2021, 2022]",2023.0,0.0,0.99880004,1
600820,"[2021, 2022]",2023.0,0.0,0.8820501,1
600821,"[2021, 2022]",2023.0,0.0,0.21549416,0
600822,"[2021, 2022]",2023.0,0.0,0.9581214,1
600823,"[2021, 2022]",2023.0,1.0,0.95812637,1
600824,"[2021, 2022]",2023.0,0.0,0.2120578,0
600825,"[2021, 2022]",2023.0,0.0,0.98734426,1
600826,"[2021, 2022]",2023.0,0.0,0.06059021,0
600827,"[2021, 2022]",2023.0,0.0,0.9992368,1
600828,"[2021, 2022]",2023.0,0.0,0.98432183,1
600830,"[2021, 2022]",2023.0,0.0,0.018287454,0
600831,"[2021, 2022]",2023.0,0.0,0.99674016,1
600833,"[2021, 2022]",2023.0,0.0,6.350408e-05,0
600834,"[2021, 2022]",2023.0,0.0,0.002417389,0
600835,"[2021, 2022]",2023.0,0.0,0.023998033,0
600836,"[2021, 2022]",2023.0,0.0,0.047689226,0
600838,"[2021, 2022]",2023.0,0.0,0.00011328514,0
600839,"[2021, 2022]",2023.0,0.0,0.97169447,1
600841,"[2021, 2022]",2023.0,0.0,0.8341029,1
600843,"[2021, 2022]",2023.0,0.0,0.9897584,1
600844,"[2021, 2022]",2023.0,0.0,0.99917185,1
600845,"[2021, 2022]",2023.0,0.0,4.1279738e-05,0
600846,"[2021, 2022]",2023.0,0.0,0.004989106,0
600848,"[2021, 2022]",2023.0,0.0,0.0014839831,0
600850,"[2021, 2022]",2023.0,0.0,0.0025800844,0
600851,"[2021, 2022]",2023.0,0.0,0.21745528,0
600853,"[2021, 2022]",2023.0,0.0,0.9841887,1
600854,"[2021, 2022]",2023.0,0.0,0.00076729385,0
600857,"[2021, 2022]",2023.0,0.0,6.704958e-05,0
600858,"[2021, 2022]",2023.0,0.0,0.9979785,1
600860,"[2021, 2022]",2023.0,0.0,0.9974285,1
600861,"[2021, 2022]",2023.0,0.0,0.99533695,1
600862,"[2021, 2022]",2023.0,0.0,0.009839923,0
600863,"[2021, 2022]",2023.0,0.0,0.00055143936,0
600865,"[2021, 2022]",2023.0,0.0,4.6777506e-05,0
600866,"[2021, 2022]",2023.0,0.0,8.776983e-05,0
600867,"[2021, 2022]",2023.0,0.0,3.8755974e-05,0
600868,"[2021, 2022]",2023.0,0.0,0.011007937,0
600869,"[2021, 2022]",2023.0,0.0,0.4367559,0
600871,"[2021, 2022]",2023.0,0.0,0.9924333,1
600872,"[2021, 2022]",2023.0,0.0,0.00045455655,0
600873,"[2021, 2022]",2023.0,0.0,3.036067e-06,0
600874,"[2021, 2022]",2023.0,0.0,0.0060391957,0
600875,"[2021, 2022]",2023.0,0.0,0.0005454258,0
600879,"[2021, 2022]",2023.0,0.0,0.31414497,0
600881,"[2021, 2022]",2023.0,0.0,0.9663502,1
600882,"[2021, 2022]",2023.0,0.0,0.91726226,1
600883,"[2021, 2022]",2023.0,0.0,0.00012496852,0
600884,"[2021, 2022]",2023.0,0.0,0.0012488812,0
600885,"[2021, 2022]",2023.0,0.0,0.00012639633,0
600886,"[2021, 2022]",2023.0,0.0,0.37425593,0
600887,"[2021, 2022]",2023.0,0.0,0.00021710202,0
600888,"[2021, 2022]",2023.0,0.0,1.0363837e-05,0
600889,"[2021, 2022]",2023.0,0.0,0.9889206,1
600893,"[2021, 2022]",2023.0,0.0,0.819307,1
600895,"[2021, 2022]",2023.0,0.0,0.0015795798,0
600897,"[2021, 2022]",2023.0,0.0,0.015516967,0
600900,"[2021, 2022]",2023.0,0.0,0.00029242423,0
600961,"[2021, 2022]",2023.0,0.0,0.9975211,1
600962,"[2021, 2022]",2023.0,0.0,0.9964898,1
600963,"[2021, 2022]",2023.0,0.0,0.32115126,0
600965,"[2021, 2022]",2023.0,0.0,0.016598282,0
600966,"[2021, 2022]",2023.0,0.0,0.0059911623,0
600967,"[2021, 2022]",2023.0,0.0,0.026936127,0
600969,"[2021, 2022]",2023.0,0.0,0.9994856,1
600970,"[2021, 2022]",2023.0,0.0,0.001029111,0
600971,"[2021, 2022]",2023.0,0.0,1.6194885e-05,0
600975,"[2021, 2022]",2023.0,0.0,0.99666923,1
600976,"[2021, 2022]",2023.0,0.0,1.6604577e-05,0
600980,"[2021, 2022]",2023.0,0.0,0.02745246,0
600983,"[2021, 2022]",2023.0,0.0,0.9902194,1
600987,"[2021, 2022]",2023.0,0.0,0.0076292097,0
600992,"[2021, 2022]",2023.0,0.0,0.99517065,1
600993,"[2021, 2022]",2023.0,0.0,0.0018387616,0
600997,"[2021, 2022]",2023.0,0.0,0.0002542623,0
600998,"[2021, 2022]",2023.0,0.0,0.0038207232,0
601001,"[2021, 2022]",2023.0,0.0,2.075154e-05,0
601002,"[2021, 2022]",2023.0,0.0,0.12334589,0
601006,"[2021, 2022]",2023.0,0.0,0.0010748586,0
601007,"[2021, 2022]",2023.0,0.0,0.9954341,1
601008,"[2021, 2022]",2023.0,0.0,0.9931076,1
601088,"[2021, 2022]",2023.0,0.0,4.587782e-05,0
601098,"[2021, 2022]",2023.0,0.0,0.029766442,0
601101,"[2021, 2022]",2023.0,0.0,0.000113411385,0
